user_count,education,education_id,ed_list
46028,Other,4,"[['', 'South Shore HS', '']]"
46029,Some College or Associate,1,[]
46030,Some College or Associate,1,[]
46031,Bachelor or Higher,0,[]
46032,Bachelor or Higher,0,[]
46033,Bachelor or Higher,0,[]
46034,Some College or Associate,1,[]
46035,Bachelor or Higher,0,[]
46036,Bachelor or Higher,0,[]
46037,Some College or Associate,1,[]
46038,Bachelor or Higher,0,[]
46039,Bachelor or Higher,0,[]
46040,Some College or Associate,1,[]
46041,Bachelor or Higher,0,[]
46042,Bachelor or Higher,0,[]
46043,Some College or Associate,1,[]
46044,Some College or Associate,1,[]
46045,Bachelor or Higher,0,[]
46046,Bachelor or Higher,0,[]
46047,Bachelor or Higher,0,[]
46048,Bachelor or Higher,0,[]
46049,Bachelor or Higher,0,[]
46050,Bachelor or Higher,0,[]
46051,Bachelor or Higher,0,[]
46052,Some College or Associate,1,[]
46053,Bachelor or Higher,0,[]
46054,Bachelor or Higher,0,[]
46055,Some College or Associate,1,[]
46056,Bachelor or Higher,0,[]
46057,Bachelor or Higher,0,[]
46058,Some College or Associate,1,[]
46059,Bachelor or Higher,0,[]
46060,Bachelor or Higher,0,[]
46061,Bachelor or Higher,0,[]
46062,Bachelor or Higher,0,[]
46063,Bachelor or Higher,0,[]
46064,Bachelor or Higher,0,[]
46065,Bachelor or Higher,0,[]
46066,Bachelor or Higher,0,[]
46067,Bachelor or Higher,0,[]
46068,Bachelor or Higher,0,[]
46069,Bachelor or Higher,0,[]
46070,Some College or Associate,1,[]
46071,Bachelor or Higher,0,[]
46072,Some College or Associate,1,[]
46073,Bachelor or Higher,0,[]
46074,error,error,error
46075,Bachelor or Higher,0,[]
46076,Bachelor or Higher,0,[]
46077,Bachelor or Higher,0,[]
46078,Bachelor or Higher,0,[]
46079,Bachelor or Higher,0,[]
46080,Bachelor or Higher,0,[]
46081,Bachelor or Higher,0,[]
46082,Bachelor or Higher,0,[]
46083,Bachelor or Higher,0,[]
46084,Some College or Associate,1,[]
46085,Bachelor or Higher,0,[]
46086,Bachelor or Higher,0,[]
46087,Bachelor or Higher,0,[]
46088,Bachelor or Higher,0,[]
46089,Bachelor or Higher,0,[]
46090,Bachelor or Higher,0,[]
46091,Bachelor or Higher,0,[]
46092,Some College or Associate,1,[]
46093,Some College or Associate,1,[]
46094,Bachelor or Higher,0,[]
46095,Bachelor or Higher,0,[]
46096,Some College or Associate,1,[]
46097,Some College or Associate,1,[]
46098,Bachelor or Higher,0,[]
46099,Bachelor or Higher,0,[]
46100,Bachelor or Higher,0,[]
46101,High School,2,[]
46102,Bachelor or Higher,0,[]
46103,Bachelor or Higher,0,[]
46104,Bachelor or Higher,0,[]
46105,Bachelor or Higher,0,[]
46106,Bachelor or Higher,0,[]
46107,Bachelor or Higher,0,[]
46108,Some College or Associate,1,[]
46109,Bachelor or Higher,0,[]
46110,Some College or Associate,1,[]
46111,Bachelor or Higher,0,[]
46112,Bachelor or Higher,0,[]
46113,Bachelor or Higher,0,[]
46114,Some College or Associate,1,[]
46115,Bachelor or Higher,0,[]
46116,Some College or Associate,1,[]
46117,Bachelor or Higher,0,[]
46118,Bachelor or Higher,0,[]
46119,Some College or Associate,1,[]
46120,Bachelor or Higher,0,[]
46121,Other,4,"[['', 'N/A', 'I am a freelance writer.']]"
46122,Bachelor or Higher,0,[]
46123,Some College or Associate,1,[]
46124,Bachelor or Higher,0,[]
46125,Bachelor or Higher,0,[]
46126,Some College or Associate,1,[]
46127,Bachelor or Higher,0,[]
46128,Bachelor or Higher,0,[]
46129,Bachelor or Higher,0,[]
46130,Some College or Associate,1,[]
46131,Bachelor or Higher,0,[]
46132,Some College or Associate,1,[]
46133,Some College or Associate,1,[]
46134,Other,4,"[['', 'cpcc', '']]"
46135,Bachelor or Higher,0,[]
46136,Bachelor or Higher,0,[]
46137,Some College or Associate,1,[]
46138,Bachelor or Higher,0,[]
46139,Bachelor or Higher,0,[]
46140,Bachelor or Higher,0,[]
46141,Bachelor or Higher,0,[]
46142,Bachelor or Higher,0,[]
46143,Bachelor or Higher,0,[]
46144,High School,2,[]
46145,Bachelor or Higher,0,[]
46146,Bachelor or Higher,0,[]
46147,Bachelor or Higher,0,[]
46148,Bachelor or Higher,0,[]
46149,Bachelor or Higher,0,[]
46150,Bachelor or Higher,0,[]
46151,Bachelor or Higher,0,[]
46152,Some College or Associate,1,[]
46153,Some College or Associate,1,[]
46154,Bachelor or Higher,0,[]
46155,Bachelor or Higher,0,[]
46156,Bachelor or Higher,0,[]
46157,Bachelor or Higher,0,[]
46158,Bachelor or Higher,0,[]
46159,Bachelor or Higher,0,[]
46160,High School,2,[]
46161,Bachelor or Higher,0,[]
46162,Bachelor or Higher,0,[]
46163,High School,2,[]
46164,Bachelor or Higher,0,[]
46165,Bachelor or Higher,0,[]
46166,Bachelor or Higher,0,[]
46167,Bachelor or Higher,0,[]
46168,Bachelor or Higher,0,[]
46169,Bachelor or Higher,0,[]
46170,Some College or Associate,1,[]
46171,Less Than High School,3,[]
46172,Bachelor or Higher,0,[]
46173,Bachelor or Higher,0,[]
46174,Some College or Associate,1,[]
46175,Bachelor or Higher,0,[]
46176,Some College or Associate,1,[]
46177,Bachelor or Higher,0,[]
46178,Bachelor or Higher,0,[]
46179,Bachelor or Higher,0,[]
46180,Bachelor or Higher,0,[]
46181,Some College or Associate,1,[]
46182,Other,4,"[['', 'Virginia Beach Public School', 'GED']]"
46183,Some College or Associate,1,[]
46184,Some College or Associate,1,[]
46185,Bachelor or Higher,0,[]
46186,Bachelor or Higher,0,[]
46187,Bachelor or Higher,0,[]
46188,Some College or Associate,1,[]
46189,Bachelor or Higher,0,[]
46190,Some College or Associate,1,[]
46191,Bachelor or Higher,0,[]
46192,Bachelor or Higher,0,[]
46193,Other,4,"[['', 'Online', '']]"
46194,Some College or Associate,1,[]
46195,Bachelor or Higher,0,[]
46196,Some College or Associate,1,[]
46197,Bachelor or Higher,0,[]
46198,Bachelor or Higher,0,[]
46199,Bachelor or Higher,0,[]
46200,Bachelor or Higher,0,[]
46201,Some College or Associate,1,[]
46202,Bachelor or Higher,0,[]
46203,Bachelor or Higher,0,[]
46204,Bachelor or Higher,0,[]
46205,Bachelor or Higher,0,[]
46206,Some College or Associate,1,[]
46207,Some College or Associate,1,[]
46208,Bachelor or Higher,0,[]
46209,Bachelor or Higher,0,[]
46210,Bachelor or Higher,0,[]
46211,Some College or Associate,1,[]
46212,Some College or Associate,1,[]
46213,Other,4,"[['', 'Hack Reactor Javascript Bootcamp', '']]"
46214,High School,2,[]
46215,Some College or Associate,1,[]
46216,Some College or Associate,1,[]
46217,Bachelor or Higher,0,[]
46218,Bachelor or Higher,0,[]
46219,Bachelor or Higher,0,[]
46220,Bachelor or Higher,0,[]
46221,Bachelor or Higher,0,[]
46222,Some College or Associate,1,[]
46223,Other,4,"[['', 'SAO PAULO DESIGN CREATION', '']]"
46224,High School,2,[]
46225,Bachelor or Higher,0,[]
46226,Bachelor or Higher,0,[]
46227,High School,2,[]
46228,Some College or Associate,1,[]
46229,Bachelor or Higher,0,[]
46230,Bachelor or Higher,0,[]
46231,Some College or Associate,1,[]
46232,Bachelor or Higher,0,[]
46233,Bachelor or Higher,0,[]
46234,Bachelor or Higher,0,[]
46235,Bachelor or Higher,0,[]
46236,Bachelor or Higher,0,[]
46237,Bachelor or Higher,0,[]
46238,Bachelor or Higher,0,[]
46239,Some College or Associate,1,[]
46240,Bachelor or Higher,0,[]
46241,Some College or Associate,1,[]
46242,Bachelor or Higher,0,[]
46243,Bachelor or Higher,0,[]
46244,Bachelor or Higher,0,[]
46245,Other,4,"[['', 'Coder Foundry', '']]"
46246,Bachelor or Higher,0,[]
46247,Bachelor or Higher,0,[]
46248,High School,2,[]
46249,Some College or Associate,1,[]
46250,Bachelor or Higher,0,[]
46251,Bachelor or Higher,0,[]
46252,Bachelor or Higher,0,[]
46253,Bachelor or Higher,0,[]
46254,Bachelor or Higher,0,[]
46255,Some College or Associate,1,[]
46256,Less Than High School,3,[]
46257,Bachelor or Higher,0,[]
46258,Some College or Associate,1,[]
46259,Bachelor or Higher,0,[]
46260,Bachelor or Higher,0,[]
46261,Some College or Associate,1,[]
46262,Some College or Associate,1,[]
46263,Bachelor or Higher,0,[]
46264,Some College or Associate,1,[]
46265,Some College or Associate,1,[]
46266,Some College or Associate,1,[]
46267,Other,4,"[['', 'Coursera', '']]"
46268,Bachelor or Higher,0,[]
46269,Some College or Associate,1,[]
46270,Bachelor or Higher,0,[]
46271,Bachelor or Higher,0,[]
46272,Some College or Associate,1,[]
46273,Bachelor or Higher,0,[]
46274,Bachelor or Higher,0,[]
46275,Bachelor or Higher,0,[]
46276,Bachelor or Higher,0,[]
46277,Bachelor or Higher,0,[]
46278,Bachelor or Higher,0,[]
46279,Bachelor or Higher,0,[]
46280,High School,2,[]
46281,Bachelor or Higher,0,[]
46282,Some College or Associate,1,[]
46283,Bachelor or Higher,0,[]
46284,Bachelor or Higher,0,[]
46285,Bachelor or Higher,0,[]
46286,Bachelor or Higher,0,[]
46287,Bachelor or Higher,0,[]
46288,Other,4,"[['', 'Camden Fairview', '']]"
46289,Bachelor or Higher,0,[]
46290,Some College or Associate,1,[]
46291,Bachelor or Higher,0,[]
46292,Bachelor or Higher,0,[]
46293,Bachelor or Higher,0,[]
46294,Bachelor or Higher,0,[]
46295,Bachelor or Higher,0,[]
46296,Some College or Associate,1,[]
46297,Bachelor or Higher,0,[]
46298,Bachelor or Higher,0,[]
46299,Less Than High School,3,[]
46300,High School,2,[]
46301,Bachelor or Higher,0,[]
46302,Bachelor or Higher,0,[]
46303,Some College or Associate,1,[]
46304,Bachelor or Higher,0,[]
46305,Bachelor or Higher,0,[]
46306,Bachelor or Higher,0,[]
46307,Bachelor or Higher,0,[]
46308,Bachelor or Higher,0,[]
46309,Some College or Associate,1,[]
46310,Bachelor or Higher,0,[]
46311,Some College or Associate,1,[]
46312,Some College or Associate,1,[]
46313,Bachelor or Higher,0,[]
46314,Bachelor or Higher,0,[]
46315,Some College or Associate,1,[]
46316,High School,2,[]
46317,Some College or Associate,1,[]
46318,Bachelor or Higher,0,[]
46319,Other,4,"[['', 'Several Technical Schools over the years.  Have worked in the IT field for 20 years.', '']]"
46320,High School,2,[]
46321,Bachelor or Higher,0,[]
46322,Bachelor or Higher,0,[]
46323,High School,2,[]
46324,Some College or Associate,1,[]
46325,Bachelor or Higher,0,[]
46326,Bachelor or Higher,0,[]
46327,error,error,error
46328,Bachelor or Higher,0,[]
46329,Bachelor or Higher,0,[]
46330,Bachelor or Higher,0,[]
46331,Bachelor or Higher,0,[]
46332,Other,4,"[['', 'Monmouth U.', 'Entrepreneur, web designer and digital marketing professional']]"
46333,Some College or Associate,1,[]
46334,Bachelor or Higher,0,[]
46335,Bachelor or Higher,0,[]
46336,Bachelor or Higher,0,[]
46337,High School,2,[]
46338,Bachelor or Higher,0,[]
46339,Bachelor or Higher,0,[]
46340,Bachelor or Higher,0,[]
46341,Bachelor or Higher,0,[]
46342,High School,2,[]
46343,Bachelor or Higher,0,[]
46344,High School,2,[]
46345,Bachelor or Higher,0,[]
46346,Bachelor or Higher,0,[]
46347,Bachelor or Higher,0,[]
46348,Bachelor or Higher,0,[]
46349,Bachelor or Higher,0,[]
46350,Bachelor or Higher,0,[]
46351,Other,4,"[['', 'Tolles Technical School', '']]"
46352,Bachelor or Higher,0,[]
46353,Bachelor or Higher,0,[]
46354,Some College or Associate,1,[]
46355,Bachelor or Higher,0,[]
46356,Bachelor or Higher,0,[]
46357,Bachelor or Higher,0,[]
46358,Bachelor or Higher,0,[]
46359,Bachelor or Higher,0,[]
46360,Bachelor or Higher,0,[]
46361,Bachelor or Higher,0,[]
46362,Some College or Associate,1,[]
46363,Bachelor or Higher,0,[]
46364,Some College or Associate,1,[]
46365,Some College or Associate,1,[]
46366,Some College or Associate,1,[]
46367,Bachelor or Higher,0,[]
46368,Bachelor or Higher,0,[]
46369,Bachelor or Higher,0,[]
46370,Other,4,"[['', 'Rich East', '']]"
46371,Other,4,"[['', 'Minnesota School of Business', '']]"
46372,Bachelor or Higher,0,[]
46373,Bachelor or Higher,0,[]
46374,Bachelor or Higher,0,[]
46375,Bachelor or Higher,0,[]
46376,Some College or Associate,1,[]
46377,Bachelor or Higher,0,[]
46378,Some College or Associate,1,[]
46379,Bachelor or Higher,0,[]
46380,Bachelor or Higher,0,[]
46381,High School,2,[]
46382,Some College or Associate,1,[]
46383,Some College or Associate,1,[]
46384,Bachelor or Higher,0,[]
46385,Bachelor or Higher,0,[]
46386,Bachelor or Higher,0,[]
46387,Bachelor or Higher,0,[]
46388,Bachelor or Higher,0,[]
46389,Bachelor or Higher,0,[]
46390,Bachelor or Higher,0,[]
46391,Bachelor or Higher,0,[]
46392,High School,2,[]
46393,Bachelor or Higher,0,[]
46394,Bachelor or Higher,0,[]
46395,Some College or Associate,1,[]
46396,Less Than High School,3,[]
46397,Bachelor or Higher,0,[]
46398,Bachelor or Higher,0,[]
46399,Bachelor or Higher,0,[]
46400,Some College or Associate,1,[]
46401,Other,4,"[['', 'Universal Academy', '']]"
46402,Bachelor or Higher,0,[]
46403,Bachelor or Higher,0,[]
46404,Bachelor or Higher,0,[]
46405,Bachelor or Higher,0,[]
46406,Less Than High School,3,[]
46407,Some College or Associate,1,[]
46408,Bachelor or Higher,0,[]
46409,Bachelor or Higher,0,[]
46410,Bachelor or Higher,0,[]
46411,High School,2,[]
46412,Bachelor or Higher,0,[]
46413,Bachelor or Higher,0,[]
46414,Some College or Associate,1,[]
46415,Bachelor or Higher,0,[]
46416,Bachelor or Higher,0,[]
46417,High School,2,[]
46418,Bachelor or Higher,0,[]
46419,Bachelor or Higher,0,[]
46420,Some College or Associate,1,[]
46421,Bachelor or Higher,0,[]
46422,Bachelor or Higher,0,[]
46423,Some College or Associate,1,[]
46424,Bachelor or Higher,0,[]
46425,Bachelor or Higher,0,[]
46426,Bachelor or Higher,0,[]
46427,Bachelor or Higher,0,[]
46428,Bachelor or Higher,0,[]
46429,Bachelor or Higher,0,[]
46430,Bachelor or Higher,0,[]
46431,Bachelor or Higher,0,[]
46432,Bachelor or Higher,0,[]
46433,Bachelor or Higher,0,[]
46434,Bachelor or Higher,0,[]
46435,Some College or Associate,1,[]
46436,error,error,error
46437,Bachelor or Higher,0,[]
46438,error,error,error
46439,Bachelor or Higher,0,[]
46440,Bachelor or Higher,0,[]
46441,Bachelor or Higher,0,[]
46442,Bachelor or Higher,0,[]
46443,Some College or Associate,1,[]
46444,Bachelor or Higher,0,[]
46445,High School,2,[]
46446,Some College or Associate,1,[]
46447,Bachelor or Higher,0,[]
46448,Bachelor or Higher,0,[]
46449,Bachelor or Higher,0,[]
46450,High School,2,[]
46451,Bachelor or Higher,0,[]
46452,Bachelor or Higher,0,[]
46453,Bachelor or Higher,0,[]
46454,Bachelor or Higher,0,[]
46455,Bachelor or Higher,0,[]
46456,Some College or Associate,1,[]
46457,Some College or Associate,1,[]
46458,High School,2,[]
46459,Bachelor or Higher,0,[]
46460,High School,2,[]
46461,Bachelor or Higher,0,[]
46462,Bachelor or Higher,0,[]
46463,Bachelor or Higher,0,[]
46464,Bachelor or Higher,0,[]
46465,Bachelor or Higher,0,[]
46466,Some College or Associate,1,[]
46467,Bachelor or Higher,0,[]
46468,Bachelor or Higher,0,[]
46469,Bachelor or Higher,0,[]
46470,Some College or Associate,1,[]
46471,Bachelor or Higher,0,[]
46472,Bachelor or Higher,0,[]
46473,Some College or Associate,1,[]
46474,Bachelor or Higher,0,[]
46475,Bachelor or Higher,0,[]
46476,Bachelor or Higher,0,[]
46477,Other,4,"[['', 'CalPac Academies', '']]"
46478,Some College or Associate,1,[]
46479,Some College or Associate,1,[]
46480,Bachelor or Higher,0,[]
46481,Bachelor or Higher,0,[]
46482,Bachelor or Higher,0,[]
46483,Bachelor or Higher,0,[]
46484,Bachelor or Higher,0,[]
46485,Bachelor or Higher,0,[]
46486,High School,2,[]
46487,Bachelor or Higher,0,[]
46488,Bachelor or Higher,0,[]
46489,Some College or Associate,1,[]
46490,Bachelor or Higher,0,[]
46491,Bachelor or Higher,0,[]
46492,Bachelor or Higher,0,[]
46493,Some College or Associate,1,[]
46494,Bachelor or Higher,0,[]
46495,Bachelor or Higher,0,[]
46496,Bachelor or Higher,0,[]
46497,error,error,error
46498,Bachelor or Higher,0,[]
46499,Bachelor or Higher,0,[]
46500,Bachelor or Higher,0,[]
46501,Bachelor or Higher,0,[]
46502,Bachelor or Higher,0,[]
46503,Some College or Associate,1,[]
46504,Bachelor or Higher,0,[]
46505,Bachelor or Higher,0,[]
46506,Bachelor or Higher,0,[]
46507,Bachelor or Higher,0,[]
46508,Bachelor or Higher,0,[]
46509,Bachelor or Higher,0,[]
46510,Other,4,"[['', 'Florida International', '']]"
46511,error,error,error
46512,Some College or Associate,1,[]
46513,Some College or Associate,1,[]
46514,Bachelor or Higher,0,[]
46515,Bachelor or Higher,0,[]
46516,Some College or Associate,1,[]
46517,Bachelor or Higher,0,[]
46518,Bachelor or Higher,0,[]
46519,Some College or Associate,1,[]
46520,Bachelor or Higher,0,[]
46521,Bachelor or Higher,0,[]
46522,Bachelor or Higher,0,[]
46523,error,error,error
46524,Bachelor or Higher,0,[]
46525,Some College or Associate,1,[]
46526,Bachelor or Higher,0,[]
46527,Other,4,"[['Other', 'George Washington University', 'Transferred to NYU for undergrad degree completion, B.A. Humanitities and Classical Languages.']]"
46528,Bachelor or Higher,0,[]
46529,Bachelor or Higher,0,[]
46530,Bachelor or Higher,0,[]
46531,Bachelor or Higher,0,[]
46532,Bachelor or Higher,0,[]
46533,Bachelor or Higher,0,[]
46534,Bachelor or Higher,0,[]
46535,Bachelor or Higher,0,[]
46536,Some College or Associate,1,[]
46537,Bachelor or Higher,0,[]
46538,Bachelor or Higher,0,[]
46539,Some College or Associate,1,[]
46540,Bachelor or Higher,0,[]
46541,Bachelor or Higher,0,[]
46542,Bachelor or Higher,0,[]
46543,Bachelor or Higher,0,[]
46544,Bachelor or Higher,0,[]
46545,Bachelor or Higher,0,[]
46546,Bachelor or Higher,0,[]
46547,Bachelor or Higher,0,[]
46548,Bachelor or Higher,0,[]
46549,Some College or Associate,1,[]
46550,High School,2,[]
46551,Bachelor or Higher,0,[]
46552,Bachelor or Higher,0,[]
46553,Some College or Associate,1,[]
46554,Bachelor or Higher,0,[]
46555,Some College or Associate,1,[]
46556,error,error,error
46557,Bachelor or Higher,0,[]
46558,Bachelor or Higher,0,[]
46559,Bachelor or Higher,0,[]
46560,Bachelor or Higher,0,[]
46561,Bachelor or Higher,0,[]
46562,Bachelor or Higher,0,[]
46563,Bachelor or Higher,0,[]
46564,Bachelor or Higher,0,[]
46565,error,error,error
46566,Bachelor or Higher,0,[]
46567,Bachelor or Higher,0,[]
46568,Some College or Associate,1,[]
46569,Bachelor or Higher,0,[]
46570,Bachelor or Higher,0,[]
46571,Some College or Associate,1,[]
46572,Bachelor or Higher,0,[]
46573,Some College or Associate,1,[]
46574,Some College or Associate,1,[]
46575,Some College or Associate,1,[]
46576,Some College or Associate,1,[]
46577,Bachelor or Higher,0,[]
46578,error,error,error
46579,Bachelor or Higher,0,[]
46580,Bachelor or Higher,0,[]
46581,Bachelor or Higher,0,[]
46582,Some College or Associate,1,[]
46583,Bachelor or Higher,0,[]
46584,Bachelor or Higher,0,[]
46585,Bachelor or Higher,0,[]
46586,error,error,error
46587,Bachelor or Higher,0,[]
46588,error,error,error
46589,Bachelor or Higher,0,[]
46590,Bachelor or Higher,0,[]
46591,Bachelor or Higher,0,[]
46592,Some College or Associate,1,[]
46593,Bachelor or Higher,0,[]
46594,Other,4,"[['', 'Universit\xc3\xa9 Hassan II - Mohammedia', ""My name is Moh\xc3\xa7ine Bouaziz , I'm 23 years old from Morocco living in Casablanca , I have a good experience at international marketing and I have a bachelor at english studies , I  decided to work her for helping , and teaching and why not studying ? \n                                                                                  Moh\xc3\xa7ine  Bouaziz""]]"
46595,Bachelor or Higher,0,[]
46596,Bachelor or Higher,0,[]
46597,Some College or Associate,1,[]
46598,Some College or Associate,1,[]
46599,Some College or Associate,1,[]
46600,Bachelor or Higher,0,[]
46601,Bachelor or Higher,0,[]
46602,Some College or Associate,1,[]
46603,Bachelor or Higher,0,[]
46604,Bachelor or Higher,0,[]
46605,Some College or Associate,1,[]
46606,Bachelor or Higher,0,[]
46607,High School,2,[]
46608,Bachelor or Higher,0,[]
46609,Some College or Associate,1,[]
46610,Some College or Associate,1,[]
46611,Bachelor or Higher,0,[]
46612,Some College or Associate,1,[]
46613,Bachelor or Higher,0,[]
46614,Bachelor or Higher,0,[]
46615,Some College or Associate,1,[]
46616,Some College or Associate,1,[]
46617,None,5,[]
46618,Less Than High School,3,[]
46619,High School,2,[]
46620,Bachelor or Higher,0,[]
46621,Bachelor or Higher,0,[]
46622,Bachelor or Higher,0,[]
46623,Some College or Associate,1,[]
46624,Bachelor or Higher,0,[]
46625,Bachelor or Higher,0,[]
46626,error,error,error
46627,Some College or Associate,1,[]
46628,Some College or Associate,1,[]
46629,Bachelor or Higher,0,[]
46630,High School,2,[]
46631,Bachelor or Higher,0,[]
46632,High School,2,[]
46633,Bachelor or Higher,0,[]
46634,Bachelor or Higher,0,[]
46635,High School,2,[]
46636,Some College or Associate,1,[]
46637,Bachelor or Higher,0,[]
46638,Bachelor or Higher,0,[]
46639,Bachelor or Higher,0,[]
46640,Bachelor or Higher,0,[]
46641,Some College or Associate,1,[]
46642,Bachelor or Higher,0,[]
46643,error,error,error
46644,Bachelor or Higher,0,[]
46645,Bachelor or Higher,0,[]
46646,Bachelor or Higher,0,[]
46647,Other,4,"[['', 'Allan Hancock', '']]"
46648,Bachelor or Higher,0,[]
46649,Some College or Associate,1,[]
46650,Bachelor or Higher,0,[]
46651,Bachelor or Higher,0,[]
46652,Bachelor or Higher,0,[]
46653,Bachelor or Higher,0,[]
46654,Bachelor or Higher,0,[]
46655,Bachelor or Higher,0,[]
46656,Bachelor or Higher,0,[]
46657,Some College or Associate,1,[]
46658,error,error,error
46659,Some College or Associate,1,[]
46660,Other,4,"[['', 'V School (Salt Lake City, UT)', 'Server and Client side training using vanilla JavaScript as well as these frameworks:\n-MongoDB\n-ExpressJS\n-AngularJS\n-ReactJS\n-NodeJS'], ['', 'Skillcrush (Online)', 'Learned the following programming languages and markup:\nHTML \nCSS3\nJavaScript \nIntro to Ruby on Rails']]"
46661,Bachelor or Higher,0,[]
46662,error,error,error
46663,Other,4,"[['', 'Networking and Communications, Course length-684 hours', 'Network+, A+, Security +'], ['', 'Networking and Communications, Course length-684 hours', 'Network +, Security +, A+']]"
46664,Bachelor or Higher,0,[]
46665,Some College or Associate,1,[]
46666,Bachelor or Higher,0,[]
46667,Bachelor or Higher,0,[]
46668,Bachelor or Higher,0,[]
46669,Bachelor or Higher,0,[]
46670,Bachelor or Higher,0,[]
46671,Bachelor or Higher,0,[]
46672,Bachelor or Higher,0,[]
46673,High School,2,[]
46674,Bachelor or Higher,0,[]
46675,Bachelor or Higher,0,[]
46676,Bachelor or Higher,0,[]
46677,Some College or Associate,1,[]
46678,Bachelor or Higher,0,[]
46679,Bachelor or Higher,0,[]
46680,Some College or Associate,1,[]
46681,Bachelor or Higher,0,[]
46682,Bachelor or Higher,0,[]
46683,error,error,error
46684,Bachelor or Higher,0,[]
46685,Bachelor or Higher,0,[]
46686,Bachelor or Higher,0,[]
46687,Bachelor or Higher,0,[]
46688,Bachelor or Higher,0,[]
46689,Bachelor or Higher,0,[]
46690,Bachelor or Higher,0,[]
46691,High School,2,[]
46692,Bachelor or Higher,0,[]
46693,Some College or Associate,1,[]
46694,Some College or Associate,1,[]
46695,Other,4,"[['Other', 'Intuit', 'Obtained updated ProAdvisor Certification Training']]"
46696,Bachelor or Higher,0,[]
46697,error,error,error
46698,Some College or Associate,1,[]
46699,Bachelor or Higher,0,[]
46700,Bachelor or Higher,0,[]
46701,Bachelor or Higher,0,[]
46702,Bachelor or Higher,0,[]
46703,Bachelor or Higher,0,[]
46704,Bachelor or Higher,0,[]
46705,Bachelor or Higher,0,[]
46706,Bachelor or Higher,0,[]
46707,Less Than High School,3,[]
46708,Bachelor or Higher,0,[]
46709,Bachelor or Higher,0,[]
46710,Some College or Associate,1,[]
46711,Bachelor or Higher,0,[]
46712,Some College or Associate,1,[]
46713,Bachelor or Higher,0,[]
46714,Bachelor or Higher,0,[]
46715,Bachelor or Higher,0,[]
46716,Bachelor or Higher,0,[]
46717,Bachelor or Higher,0,[]
46718,Bachelor or Higher,0,[]
46719,Bachelor or Higher,0,[]
46720,Bachelor or Higher,0,[]
46721,Bachelor or Higher,0,[]
46722,Bachelor or Higher,0,[]
46723,Bachelor or Higher,0,[]
46724,High School,2,[]
46725,Bachelor or Higher,0,[]
46726,Bachelor or Higher,0,[]
46727,Some College or Associate,1,[]
46728,Some College or Associate,1,[]
46729,Bachelor or Higher,0,[]
46730,Bachelor or Higher,0,[]
46731,Bachelor or Higher,0,[]
46732,Bachelor or Higher,0,[]
46733,Bachelor or Higher,0,[]
46734,Other,4,"[['', 'Alexzander smith acadmy', '']]"
46735,Bachelor or Higher,0,[]
46736,Bachelor or Higher,0,[]
46737,Bachelor or Higher,0,[]
46738,Bachelor or Higher,0,[]
46739,Some College or Associate,1,[]
46740,Some College or Associate,1,[]
46741,Bachelor or Higher,0,[]
46742,Bachelor or Higher,0,[]
46743,Bachelor or Higher,0,[]
46744,Bachelor or Higher,0,[]
46745,Some College or Associate,1,[]
46746,Bachelor or Higher,0,[]
46747,Bachelor or Higher,0,[]
46748,Bachelor or Higher,0,[]
46749,Bachelor or Higher,0,[]
46750,Bachelor or Higher,0,[]
46751,Bachelor or Higher,0,[]
46752,Bachelor or Higher,0,[]
46753,Bachelor or Higher,0,[]
46754,Bachelor or Higher,0,[]
46755,Some College or Associate,1,[]
46756,Bachelor or Higher,0,[]
46757,Bachelor or Higher,0,[]
46758,Bachelor or Higher,0,[]
46759,Bachelor or Higher,0,[]
46760,Some College or Associate,1,[]
46761,Bachelor or Higher,0,[]
46762,Bachelor or Higher,0,[]
46763,Bachelor or Higher,0,[]
46764,Bachelor or Higher,0,[]
46765,Bachelor or Higher,0,[]
46766,Bachelor or Higher,0,[]
46767,Bachelor or Higher,0,[]
46768,Bachelor or Higher,0,[]
46769,Bachelor or Higher,0,[]
46770,Bachelor or Higher,0,[]
46771,Other,4,"[['', 'Coursera', '']]"
46772,Bachelor or Higher,0,[]
46773,Some College or Associate,1,[]
46774,Bachelor or Higher,0,[]
46775,Some College or Associate,1,[]
46776,Bachelor or Higher,0,[]
46777,Bachelor or Higher,0,[]
46778,Bachelor or Higher,0,[]
46779,Bachelor or Higher,0,[]
46780,Bachelor or Higher,0,[]
46781,Bachelor or Higher,0,[]
46782,Bachelor or Higher,0,[]
46783,Bachelor or Higher,0,[]
46784,Bachelor or Higher,0,[]
46785,Bachelor or Higher,0,[]
46786,Bachelor or Higher,0,[]
46787,Bachelor or Higher,0,[]
46788,Bachelor or Higher,0,[]
46789,Bachelor or Higher,0,[]
46790,Bachelor or Higher,0,[]
46791,Bachelor or Higher,0,[]
46792,Bachelor or Higher,0,[]
46793,Bachelor or Higher,0,[]
46794,Some College or Associate,1,[]
46795,Bachelor or Higher,0,[]
46796,Bachelor or Higher,0,[]
46797,Bachelor or Higher,0,[]
46798,Bachelor or Higher,0,[]
46799,Bachelor or Higher,0,[]
46800,Bachelor or Higher,0,[]
46801,Bachelor or Higher,0,[]
46802,Bachelor or Higher,0,[]
46803,Bachelor or Higher,0,[]
46804,Bachelor or Higher,0,[]
46805,High School,2,[]
46806,Bachelor or Higher,0,[]
46807,Some College or Associate,1,[]
