user_count,gender,age,age_range_id
9525,female,25.0,2
9526,female,24.0,1
9527,female,37.0,3
9528,female,37.0,3
9529,male,33.0,2
9530,female,28.0,2
9531,male,36.0,3
9532,male,34.0,2
9533,female,25.0,2
9534,error,error,error
9535,male,27.0,2
9536,male,25.0,2
9537,female,42.0,3
9538,female,22.0,1
9539,error,error,error
9540,female,41.0,3
9541,female,42.0,3
9542,male,32.0,2
9543,male,34.0,2
9544,female,28.0,2
9545,male,36.0,3
9546,male,32.0,2
9547,male,41.0,3
9548,female,24.0,1
9549,error,error,error
9550,male,25.0,2
9551,male,44.0,3
9552,female,31.0,2
9553,male,29.0,2
9554,female,33.0,2
9555,male,31.0,2
9556,male,34.0,2
9557,male,42.0,3
9558,male,29.0,2
9559,female,34.0,2
9560,female,27.0,2
9561,female,31.0,2
9562,female,21.0,1
9563,female,32.0,2
9564,male,30.0,2
9565,male,36.0,3
9566,male,38.0,3
9567,male,51.0,4
9568,male,28.0,2
9569,male,33.0,2
9570,female,26.0,2
9571,male,56.0,5
9572,male,27.0,2
9573,male,31.0,2
9574,female,23.0,1
9575,male,41.0,3
9576,female,30.0,2
9577,male,29.0,2
9578,error,error,error
9579,female,29.0,2
9580,female,37.0,3
9581,male,31.0,2
9582,female,28.0,2
9583,female,44.0,3
9584,male,44.0,3
9585,male,19.0,0
9586,male,29.0,2
9587,female,21.0,1
9588,female,48.0,4
9589,female,27.0,2
9590,female,44.0,3
9591,error,error,error
9592,male,27.0,2
9593,male,41.0,3
9594,male,36.0,3
9595,male,47.0,4
9596,female,18.0,0
9597,male,37.0,3
9598,male,46.0,4
9599,male,34.0,2
9600,female,32.0,2
9601,female,46.0,4
9602,female,38.0,3
9603,male,46.0,4
9604,male,32.0,2
9605,male,39.0,3
9606,female,26.0,2
9607,male,29.0,2
9608,male,31.0,2
9609,male,25.0,2
9610,female,25.0,2
9611,male,28.0,2
9612,male,10.0,0
9613,male,27.0,2
9614,male,64.0,5
9615,male,27.0,2
9616,male,26.0,2
9617,female,27.0,2
9618,male,70.0,6
9619,male,54.0,4
9620,male,37.0,3
9621,male,36.0,3
9622,male,36.0,3
9623,female,25.0,2
9624,male,33.0,2
9625,female,24.0,1
9626,male,50.0,4
9627,female,26.0,2
9628,male,33.0,2
9629,male,35.0,3
9630,female,23.0,1
9631,male,30.0,2
9632,female,34.0,2
9633,female,39.0,3
9634,male,55.0,5
9635,error,error,error
9636,female,34.0,2
9637,female,39.0,3
9638,male,34.0,2
9639,male,24.0,1
9640,male,33.0,2
9641,female,25.0,2
9642,female,45.0,4
9643,female,42.0,3
9644,female,42.0,3
9645,female,31.0,2
9646,female,17.0,0
9647,male,36.0,3
9648,female,42.0,3
9649,male,34.0,2
9650,male,26.0,2
9651,female,23.0,1
9652,female,30.0,2
9653,male,26.0,2
9654,female,21.0,1
9655,female,31.0,2
9656,female,35.0,3
9657,male,30.0,2
9658,female,22.0,1
9659,female,23.0,1
9660,male,34.0,2
9661,male,24.0,1
9662,female,36.0,3
9663,male,39.0,3
9664,male,43.0,3
9665,female,43.0,3
9666,female,27.0,2
9667,male,26.0,2
9668,female,26.0,2
9669,male,53.0,4
9670,male,33.0,2
9671,male,26.0,2
9672,error,error,error
9673,male,41.0,3
9674,male,23.0,1
9675,male,45.0,4
9676,male,28.0,2
9677,female,43.0,3
9678,male,29.0,2
9679,female,22.0,1
9680,male,37.0,3
9681,male,44.0,3
9682,female,29.0,2
9683,error,error,error
9684,female,40.0,3
9685,female,24.0,1
9686,male,57.0,5
9687,female,36.0,3
9688,male,55.0,5
9689,male,33.0,2
9690,male,45.0,4
9691,female,29.0,2
9692,male,45.0,4
9693,female,39.0,3
9694,female,23.0,1
9695,female,22.0,1
9696,female,38.0,3
9697,male,42.0,3
9698,male,42.0,3
9699,male,32.0,2
9700,male,34.0,2
9701,female,36.0,3
9702,male,34.0,2
9703,male,23.0,1
9704,female,43.0,3
9705,female,44.0,3
9706,female,24.0,1
9707,male,29.0,2
9708,female,34.0,2
9709,female,18.0,0
9710,female,32.0,2
9711,female,33.0,2
9712,male,38.0,3
9713,male,35.0,3
9714,male,37.0,3
9715,female,29.0,2
9716,male,31.0,2
9717,male,52.0,4
9718,male,24.0,1
9719,male,30.0,2
9720,male,37.0,3
9721,male,32.0,2
9722,male,45.0,4
9723,male,26.0,2
9724,female,31.0,2
9725,male,51.0,4
9726,male,27.0,2
9727,male,42.0,3
9728,male,31.0,2
9729,female,36.0,3
9730,male,48.0,4
9731,female,30.0,2
9732,error,error,error
9733,male,30.0,2
9734,error,error,error
9735,female,24.0,1
9736,male,47.0,4
9737,female,34.0,2
9738,male,34.0,2
9739,female,25.0,2
9740,male,37.0,3
9741,male,38.0,3
9742,male,36.0,3
9743,error,error,error
9744,male,29.0,2
9745,female,25.0,2
9746,female,26.0,2
9747,female,35.0,3
9748,male,50.0,4
9749,female,33.0,2
9750,male,32.0,2
9751,male,40.0,3
9752,female,32.0,2
9753,male,39.0,3
9754,male,42.0,3
9755,male,51.0,4
9756,male,38.0,3
9757,female,26.0,2
9758,male,35.0,3
9759,male,39.0,3
9760,male,36.0,3
9761,male,28.0,2
9762,male,36.0,3
9763,male,56.0,5
9764,male,24.0,1
9765,male,60.0,5
9766,male,29.0,2
9767,female,24.0,1
9768,female,28.0,2
9769,male,43.0,3
9770,error,error,error
9771,male,32.0,2
9772,female,24.0,1
9773,male,29.0,2
9774,error,error,error
9775,male,34.0,2
9776,male,34.0,2
9777,male,38.0,3
9778,female,25.0,2
9779,male,27.0,2
9780,male,33.0,2
9781,female,25.0,2
9782,male,45.0,4
9783,male,23.0,1
9784,male,30.0,2
9785,male,43.0,3
9786,male,28.0,2
9787,male,31.0,2
9788,male,32.0,2
9789,male,39.0,3
9790,female,40.0,3
9791,female,25.0,2
9792,male,24.0,1
9793,male,36.0,3
9794,male,54.0,4
9795,female,24.0,1
9796,female,47.0,4
9797,female,26.0,2
9798,female,27.0,2
9799,male,27.0,2
9800,male,30.0,2
9801,female,13.0,0
9802,female,22.0,1
9803,female,20.0,1
9804,female,29.0,2
9805,female,36.0,3
9806,female,19.0,0
9807,male,52.0,4
9808,female,24.0,1
9809,male,23.0,1
9810,female,28.0,2
9811,female,36.0,3
9812,male,26.0,2
9813,male,51.0,4
9814,female,24.0,1
9815,male,31.0,2
9816,female,35.0,3
9817,female,37.0,3
9818,female,32.0,2
9819,female,25.0,2
9820,male,24.0,1
9821,male,36.0,3
9822,male,35.0,3
9823,male,33.0,2
9824,female,39.0,3
9825,male,87.0,6
9826,female,38.0,3
9827,male,42.0,3
9828,error,error,error
9829,female,52.0,4
9830,female,37.0,3
9831,female,34.0,2
9832,female,47.0,4
9833,male,35.0,3
9834,female,35.0,3
9835,male,36.0,3
9836,female,23.0,1
9837,male,31.0,2
9838,male,54.0,4
9839,male,32.0,2
9840,female,37.0,3
9841,male,35.0,3
9842,male,23.0,1
9843,male,35.0,3
9844,female,45.0,4
9845,female,30.0,2
9846,male,40.0,3
9847,female,23.0,1
9848,male,41.0,3
9849,male,32.0,2
9850,female,29.0,2
9851,female,28.0,2
9852,male,23.0,1
9853,female,15.0,0
9854,female,23.0,1
9855,female,63.0,5
9856,male,34.0,2
9857,male,34.0,2
9858,male,25.0,2
9859,male,28.0,2
9860,female,36.0,3
9861,female,45.0,4
9862,female,50.0,4
9863,male,36.0,3
9864,male,71.0,6
9865,male,30.0,2
9866,male,38.0,3
9867,female,28.0,2
9868,male,27.0,2
9869,female,21.0,1
9870,male,39.0,3
9871,female,20.0,1
9872,female,28.0,2
9873,male,35.0,3
9874,male,30.0,2
9875,female,30.0,2
9876,female,28.0,2
9877,female,26.0,2
9878,male,33.0,2
9879,male,36.0,3
9880,male,29.0,2
9881,male,30.0,2
9882,male,37.0,3
9883,male,47.0,4
9884,male,41.0,3
9885,male,27.0,2
9886,male,40.0,3
9887,female,32.0,2
9888,female,28.0,2
9889,male,37.0,3
9890,male,39.0,3
9891,male,30.0,2
9892,female,23.0,1
9893,female,28.0,2
9894,female,29.0,2
9895,female,43.0,3
9896,male,36.0,3
9897,male,31.0,2
9898,male,41.0,3
9899,female,32.0,2
9900,male,37.0,3
9901,error,error,error
9902,female,25.0,2
9903,male,31.0,2
9904,female,19.0,0
9905,female,26.0,2
9906,error,error,error
9907,female,30.0,2
9908,female,40.0,3
9909,male,35.0,3
9910,male,31.0,2
9911,male,48.0,4
9912,female,32.0,2
9913,male,37.0,3
9914,female,29.0,2
9915,error,error,error
9916,male,32.0,2
9917,male,32.0,2
9918,male,25.0,2
9919,female,26.0,2
9920,female,26.0,2
9921,female,26.0,2
9922,female,31.0,2
9923,male,29.0,2
9924,female,38.0,3
9925,male,45.0,4
9926,female,34.0,2
9927,female,30.0,2
9928,female,21.0,1
9929,female,48.0,4
9930,error,error,error
9931,female,26.0,2
9932,female,27.0,2
9933,error,error,error
9934,male,29.0,2
9935,male,30.0,2
9936,male,59.0,5
9937,error,error,error
9938,male,37.0,3
9939,male,50.0,4
9940,male,33.0,2
9941,female,34.0,2
9942,male,58.0,5
9943,male,33.0,2
9944,female,26.0,2
9945,female,24.0,1
9946,male,35.0,3
9947,error,error,error
9948,male,27.0,2
9949,male,35.0,3
9950,female,26.0,2
9951,female,36.0,3
9952,female,60.0,5
9953,male,23.0,1
9954,male,29.0,2
9955,male,33.0,2
9956,female,26.0,2
9957,female,37.0,3
9958,male,36.0,3
9959,male,30.0,2
9960,male,29.0,2
9961,male,25.0,2
9962,female,22.0,1
9963,male,24.0,1
9964,female,28.0,2
9965,male,36.0,3
9966,male,34.0,2
9967,male,28.0,2
9968,male,47.0,4
9969,male,24.0,1
9970,male,25.0,2
9971,female,24.0,1
9972,female,22.0,1
9973,female,84.0,6
9974,male,58.0,5
9975,female,22.0,1
9976,female,62.0,5
9977,female,32.0,2
9978,male,29.0,2
9979,female,33.0,2
9980,male,43.0,3
9981,female,32.0,2
9982,male,27.0,2
9983,error,error,error
9984,male,31.0,2
9985,male,48.0,4
9986,female,27.0,2
9987,male,22.0,1
9988,female,20.0,1
9989,female,25.0,2
9990,error,error,error
9991,female,29.0,2
9992,male,30.0,2
9993,error,error,error
9994,male,33.0,2
9995,female,37.0,3
9996,male,41.0,3
9997,female,26.0,2
9998,male,40.0,3
9999,female,36.0,3
10000,male,26.0,2
10001,female,39.0,3
10002,male,31.0,2
10003,female,26.0,2
10004,female,23.0,1
10005,female,31.0,2
10006,male,42.0,3
10007,male,32.0,2
10008,male,34.0,2
10009,male,30.0,2
10010,female,31.0,2
10011,female,38.0,3
10012,male,46.0,4
10013,female,54.0,4
10014,male,21.0,1
10015,female,32.0,2
10016,male,42.0,3
10017,male,25.0,2
10018,female,13.0,0
10019,female,20.0,1
10020,male,19.0,0
10021,male,38.0,3
10022,error,error,error
10023,female,29.0,2
10024,error,error,error
10025,male,29.0,2
10026,female,26.0,2
10027,error,error,error
10028,female,47.0,4
10029,female,41.0,3
10030,male,42.0,3
10031,male,28.0,2
10032,male,29.0,2
10033,female,26.0,2
10034,female,22.0,1
10035,male,47.0,4
10036,male,34.0,2
10037,female,24.0,1
10038,female,37.0,3
10039,male,37.0,3
10040,male,39.0,3
10041,female,21.0,1
10042,male,34.0,2
10043,female,51.0,4
10044,female,74.0,6
10045,female,30.0,2
10046,male,39.0,3
10047,male,56.0,5
10048,male,42.0,3
10049,female,32.0,2
10050,female,27.0,2
10051,female,27.0,2
10052,male,31.0,2
10053,female,21.0,1
10054,female,38.0,3
10055,male,43.0,3
10056,female,40.0,3
10057,female,29.0,2
10058,male,57.0,5
10059,female,24.0,1
10060,male,27.0,2
10061,female,30.0,2
10062,female,24.0,1
10063,female,29.0,2
10064,male,15.0,0
10065,male,21.0,1
10066,female,28.0,2
10067,female,41.0,3
10068,male,26.0,2
10069,male,29.0,2
10070,male,28.0,2
10071,male,31.0,2
10072,female,32.0,2
10073,female,34.0,2
10074,female,47.0,4
10075,female,36.0,3
10076,male,40.0,3
10077,female,26.0,2
10078,male,38.0,3
10079,male,29.0,2
10080,male,25.0,2
10081,female,25.0,2
10082,female,28.0,2
10083,male,29.0,2
10084,male,56.0,5
10085,female,23.0,1
10086,male,39.0,3
10087,male,24.0,1
10088,female,22.0,1
10089,male,37.0,3
10090,male,32.0,2
10091,female,35.0,3
10092,female,31.0,2
10093,male,22.0,1
10094,male,34.0,2
10095,male,33.0,2
10096,male,33.0,2
10097,female,57.0,5
10098,male,32.0,2
10099,female,17.0,0
10100,error,error,error
10101,male,14.0,0
10102,male,33.0,2
10103,male,32.0,2
10104,female,29.0,2
10105,male,31.0,2
10106,male,33.0,2
10107,male,31.0,2
10108,female,31.0,2
10109,female,35.0,3
10110,female,42.0,3
10111,male,37.0,3
10112,female,35.0,3
10113,male,41.0,3
10114,male,26.0,2
10115,female,29.0,2
10116,male,29.0,2
10117,male,43.0,3
10118,male,32.0,2
10119,male,30.0,2
10120,female,34.0,2
10121,female,57.0,5
10122,female,31.0,2
10123,male,60.0,5
10124,male,23.0,1
10125,male,29.0,2
10126,male,44.0,3
10127,male,26.0,2
10128,male,45.0,4
10129,female,31.0,2
10130,female,45.0,4
10131,male,30.0,2
10132,female,29.0,2
10133,male,38.0,3
10134,female,35.0,3
10135,male,30.0,2
10136,male,35.0,3
10137,male,32.0,2
10138,male,35.0,3
10139,error,error,error
10140,male,44.0,3
10141,female,26.0,2
10142,female,22.0,1
10143,female,30.0,2
10144,female,23.0,1
10145,male,37.0,3
10146,female,31.0,2
10147,male,29.0,2
10148,male,57.0,5
10149,error,error,error
10150,male,26.0,2
10151,female,25.0,2
10152,female,32.0,2
10153,male,38.0,3
10154,error,error,error
10155,female,34.0,2
10156,male,56.0,5
10157,female,28.0,2
10158,female,30.0,2
10159,female,37.0,3
10160,male,35.0,3
10161,male,44.0,3
10162,female,40.0,3
10163,female,45.0,4
10164,female,46.0,4
10165,male,29.0,2
10166,female,25.0,2
10167,male,31.0,2
10168,female,28.0,2
10169,female,33.0,2
10170,male,34.0,2
10171,male,30.0,2
10172,male,30.0,2
10173,male,33.0,2
10174,male,41.0,3
10175,male,30.0,2
10176,male,40.0,3
10177,female,35.0,3
10178,male,29.0,2
10179,male,32.0,2
10180,male,32.0,2
10181,male,37.0,3
10182,male,37.0,3
10183,female,28.0,2
10184,male,23.0,1
10185,female,47.0,4
10186,male,27.0,2
10187,female,23.0,1
10188,female,24.0,1
10189,male,48.0,4
10190,male,20.0,1
10191,female,35.0,3
10192,male,33.0,2
10193,male,25.0,2
10194,male,62.0,5
10195,female,29.0,2
10196,female,29.0,2
10197,female,22.0,1
10198,female,32.0,2
10199,female,30.0,2
10200,male,29.0,2
10201,female,24.0,1
10202,error,error,error
10203,female,37.0,3
10204,female,45.0,4
10205,male,32.0,2
10206,male,67.0,6
10207,female,28.0,2
10208,female,31.0,2
10209,female,33.0,2
10210,male,28.0,2
10211,female,41.0,3
10212,male,28.0,2
10213,female,32.0,2
10214,female,1.0,0
10215,female,32.0,2
10216,male,26.0,2
10217,male,21.0,1
10218,male,31.0,2
10219,female,39.0,3
10220,male,25.0,2
10221,female,45.0,4
10222,male,50.0,4
10223,male,44.0,3
10224,male,31.0,2
10225,male,47.0,4
10226,male,39.0,3
10227,male,33.0,2
10228,male,31.0,2
10229,female,32.0,2
10230,male,44.0,3
10231,male,33.0,2
10232,female,36.0,3
10233,female,38.0,3
10234,female,44.0,3
10235,male,24.0,1
10236,female,34.0,2
10237,male,27.0,2
10238,male,65.0,6
10239,female,33.0,2
10240,male,29.0,2
10241,female,34.0,2
10242,female,28.0,2
10243,female,52.0,4
10244,male,39.0,3
10245,female,23.0,1
10246,male,29.0,2
10247,male,31.0,2
10248,female,61.0,5
10249,male,34.0,2
10250,male,34.0,2
10251,male,34.0,2
10252,male,30.0,2
10253,male,32.0,2
10254,male,36.0,3
10255,male,55.0,5
10256,male,37.0,3
10257,female,22.0,1
10258,female,37.0,3
10259,male,28.0,2
10260,female,28.0,2
10261,female,47.0,4
10262,female,23.0,1
10263,female,41.0,3
10264,female,26.0,2
10265,error,error,error
10266,female,34.0,2
10267,female,39.0,3
10268,female,31.0,2
10269,male,35.0,3
10270,female,31.0,2
10271,female,21.0,1
10272,male,27.0,2
10273,female,28.0,2
10274,male,26.0,2
10275,female,24.0,1
10276,female,29.0,2
10277,female,35.0,3
10278,male,54.0,4
10279,female,24.0,1
10280,male,46.0,4
10281,male,34.0,2
10282,male,34.0,2
10283,error,error,error
10284,female,19.0,0
10285,female,22.0,1
10286,male,27.0,2
10287,male,76.0,6
10288,male,28.0,2
10289,male,30.0,2
10290,male,47.0,4
10291,female,22.0,1
10292,female,28.0,2
10293,female,26.0,2
10294,male,50.0,4
10295,female,31.0,2
10296,female,32.0,2
10297,male,31.0,2
10298,female,25.0,2
10299,male,32.0,2
10300,male,39.0,3
10301,male,34.0,2
10302,female,26.0,2
10303,female,29.0,2
10304,male,30.0,2
10305,male,39.0,3
10306,female,33.0,2
10307,male,30.0,2
10308,error,error,error
10309,male,38.0,3
10310,female,33.0,2
10311,male,26.0,2
10312,male,62.0,5
10313,male,35.0,3
10314,male,42.0,3
10315,female,23.0,1
10316,female,30.0,2
10317,male,31.0,2
10318,female,24.0,1
10319,female,25.0,2
10320,male,31.0,2
10321,male,25.0,2
10322,male,19.0,0
10323,male,32.0,2
10324,female,16.0,0
10325,female,46.0,4
10326,male,35.0,3
10327,error,error,error
10328,female,30.0,2
10329,female,34.0,2
10330,male,34.0,2
10331,male,34.0,2
10332,female,32.0,2
10333,male,33.0,2
10334,female,22.0,1
10335,male,22.0,1
10336,male,20.0,1
10337,male,35.0,3
10338,female,27.0,2
10339,male,38.0,3
10340,male,45.0,4
10341,error,error,error
10342,female,30.0,2
10343,male,22.0,1
10344,male,42.0,3
10345,male,31.0,2
10346,male,27.0,2
10347,male,46.0,4
10348,male,23.0,1
10349,male,42.0,3
10350,female,31.0,2
10351,female,28.0,2
10352,male,32.0,2
10353,female,35.0,3
10354,male,26.0,2
10355,female,32.0,2
10356,error,error,error
10357,female,31.0,2
10358,female,31.0,2
10359,male,41.0,3
10360,male,35.0,3
10361,male,32.0,2
10362,male,57.0,5
10363,male,34.0,2
10364,female,44.0,3
10365,male,23.0,1
10366,female,28.0,2
10367,male,18.0,0
10368,male,39.0,3
10369,male,38.0,3
10370,female,44.0,3
10371,male,61.0,5
10372,male,59.0,5
10373,male,54.0,4
10374,female,37.0,3
10375,male,51.0,4
10376,male,30.0,2
10377,male,31.0,2
10378,male,21.0,1
10379,female,39.0,3
10380,female,23.0,1
10381,male,53.0,4
10382,male,31.0,2
10383,male,28.0,2
10384,male,32.0,2
10385,male,28.0,2
10386,female,30.0,2
10387,male,36.0,3
10388,male,36.0,3
10389,female,30.0,2
10390,female,34.0,2
10391,male,44.0,3
10392,male,28.0,2
10393,female,30.0,2
10394,male,51.0,4
10395,female,30.0,2
10396,female,27.0,2
10397,male,32.0,2
10398,male,50.0,4
10399,female,27.0,2
10400,male,39.0,3
10401,female,33.0,2
10402,female,30.0,2
10403,male,31.0,2
10404,female,41.0,3
10405,male,35.0,3
10406,male,42.0,3
10407,male,31.0,2
10408,male,32.0,2
10409,female,32.0,2
10410,female,32.0,2
10411,male,47.0,4
10412,male,50.0,4
10413,male,41.0,3
10414,male,26.0,2
10415,male,22.0,1
10416,error,error,error
10417,male,34.0,2
10418,male,28.0,2
10419,female,35.0,3
10420,female,21.0,1
10421,female,37.0,3
10422,male,48.0,4
10423,male,39.0,3
10424,female,28.0,2
10425,male,36.0,3
10426,female,22.0,1
10427,female,24.0,1
10428,male,39.0,3
10429,female,25.0,2
10430,male,34.0,2
10431,male,47.0,4
10432,male,51.0,4
10433,male,34.0,2
10434,female,27.0,2
10435,female,25.0,2
10436,male,35.0,3
10437,female,26.0,2
10438,male,23.0,1
10439,female,29.0,2
10440,male,16.0,0
10441,male,31.0,2
10442,male,41.0,3
10443,female,26.0,2
10444,male,60.0,5
10445,female,41.0,3
10446,female,35.0,3
10447,male,1.0,0
10448,female,30.0,2
10449,male,37.0,3
10450,female,33.0,2
10451,male,25.0,2
10452,male,31.0,2
10453,female,31.0,2
10454,male,26.0,2
10455,female,31.0,2
10456,female,23.0,1
10457,male,51.0,4
10458,male,37.0,3
10459,male,34.0,2
10460,male,27.0,2
10461,male,27.0,2
10462,female,67.0,6
10463,female,34.0,2
10464,male,29.0,2
10465,female,39.0,3
10466,male,37.0,3
10467,female,36.0,3
10468,female,48.0,4
10469,male,27.0,2
10470,male,43.0,3
10471,female,37.0,3
10472,male,31.0,2
10473,error,error,error
10474,female,34.0,2
10475,male,30.0,2
10476,male,45.0,4
10477,female,31.0,2
10478,male,28.0,2
10479,male,37.0,3
10480,male,35.0,3
10481,female,52.0,4
10482,male,31.0,2
10483,male,32.0,2
10484,female,44.0,3
10485,female,34.0,2
10486,female,30.0,2
10487,female,33.0,2
10488,female,26.0,2
10489,female,30.0,2
10490,female,37.0,3
10491,male,59.0,5
10492,female,34.0,2
10493,male,41.0,3
10494,male,34.0,2
10495,male,37.0,3
10496,male,27.0,2
10497,female,40.0,3
10498,female,34.0,2
10499,female,39.0,3
10500,male,30.0,2
10501,male,39.0,3
10502,male,47.0,4
10503,female,30.0,2
10504,male,44.0,3
10505,male,38.0,3
10506,male,34.0,2
10507,female,35.0,3
10508,female,33.0,2
10509,male,33.0,2
10510,female,39.0,3
10511,error,error,error
10512,male,40.0,3
10513,male,25.0,2
10514,male,33.0,2
10515,female,30.0,2
10516,female,27.0,2
10517,male,22.0,1
10518,male,37.0,3
10519,male,30.0,2
10520,male,26.0,2
10521,female,43.0,3
10522,female,32.0,2
10523,female,35.0,3
10524,female,19.0,0
10525,female,19.0,0
10526,female,46.0,4
10527,male,29.0,2
10528,male,31.0,2
10529,female,37.0,3
10530,female,33.0,2
10531,male,32.0,2
10532,female,33.0,2
10533,male,36.0,3
10534,male,38.0,3
10535,female,27.0,2
10536,female,29.0,2
10537,female,24.0,1
10538,female,22.0,1
10539,female,23.0,1
10540,female,24.0,1
10541,male,33.0,2
10542,male,57.0,5
10543,female,37.0,3
10544,male,33.0,2
10545,male,29.0,2
10546,male,61.0,5
10547,female,38.0,3
10548,male,28.0,2
10549,male,31.0,2
10550,male,33.0,2
10551,female,28.0,2
10552,female,36.0,3
10553,male,24.0,1
10554,female,26.0,2
10555,male,26.0,2
10556,male,28.0,2
10557,male,36.0,3
10558,male,29.0,2
10559,female,34.0,2
10560,female,27.0,2
10561,female,22.0,1
10562,female,37.0,3
10563,female,22.0,1
10564,female,45.0,4
10565,female,29.0,2
10566,female,33.0,2
10567,female,40.0,3
10568,female,44.0,3
10569,male,31.0,2
10570,female,42.0,3
10571,male,32.0,2
10572,female,42.0,3
10573,female,30.0,2
10574,male,35.0,3
10575,male,30.0,2
10576,male,35.0,3
10577,male,30.0,2
10578,female,36.0,3
10579,male,37.0,3
10580,female,33.0,2
10581,male,37.0,3
10582,male,28.0,2
10583,male,32.0,2
10584,male,40.0,3
10585,male,63.0,5
10586,male,36.0,3
10587,female,24.0,1
10588,male,38.0,3
10589,male,23.0,1
10590,female,25.0,2
10591,male,39.0,3
10592,male,26.0,2
10593,male,44.0,3
10594,male,28.0,2
10595,male,17.0,0
10596,female,31.0,2
10597,male,42.0,3
10598,female,23.0,1
10599,male,39.0,3
10600,male,38.0,3
10601,male,37.0,3
10602,male,32.0,2
10603,female,37.0,3
10604,female,34.0,2
10605,female,41.0,3
10606,female,30.0,2
10607,male,32.0,2
10608,female,41.0,3
10609,female,49.0,4
10610,female,41.0,3
10611,male,32.0,2
10612,male,24.0,1
10613,male,35.0,3
10614,female,42.0,3
10615,female,16.0,0
10616,female,27.0,2
10617,female,35.0,3
10618,female,41.0,3
10619,male,30.0,2
10620,female,35.0,3
10621,error,error,error
10622,male,31.0,2
10623,error,error,error
10624,male,35.0,3
10625,male,31.0,2
10626,female,31.0,2
10627,male,42.0,3
10628,male,26.0,2
10629,male,37.0,3
10630,male,42.0,3
10631,female,26.0,2
10632,male,48.0,4
10633,female,28.0,2
10634,female,31.0,2
10635,male,34.0,2
10636,male,34.0,2
10637,male,38.0,3
10638,male,52.0,4
10639,female,14.0,0
10640,female,33.0,2
10641,male,26.0,2
10642,female,40.0,3
10643,error,error,error
10644,male,51.0,4
10645,male,38.0,3
10646,female,35.0,3
10647,female,28.0,2
10648,male,32.0,2
10649,male,34.0,2
10650,female,17.0,0
10651,female,26.0,2
10652,female,12.0,0
10653,male,54.0,4
10654,female,34.0,2
10655,male,33.0,2
10656,male,27.0,2
10657,female,30.0,2
10658,male,25.0,2
10659,female,29.0,2
10660,female,30.0,2
10661,male,35.0,3
10662,male,31.0,2
10663,male,29.0,2
10664,female,65.0,6
10665,female,28.0,2
10666,female,34.0,2
10667,female,37.0,3
10668,male,25.0,2
10669,male,38.0,3
10670,female,26.0,2
10671,male,42.0,3
10672,female,26.0,2
10673,male,61.0,5
10674,female,25.0,2
10675,male,47.0,4
10676,male,45.0,4
10677,male,32.0,2
10678,male,36.0,3
10679,error,error,error
10680,female,25.0,2
10681,female,35.0,3
10682,error,error,error
10683,female,26.0,2
10684,male,33.0,2
10685,female,22.0,1
10686,error,error,error
10687,female,33.0,2
10688,female,30.0,2
10689,male,38.0,3
10690,male,36.0,3
10691,error,error,error
10692,female,25.0,2
10693,male,28.0,2
10694,male,39.0,3
10695,male,33.0,2
10696,female,30.0,2
10697,female,32.0,2
10698,female,28.0,2
10699,female,31.0,2
10700,female,26.0,2
10701,male,36.0,3
10702,male,25.0,2
10703,male,57.0,5
10704,male,38.0,3
10705,female,29.0,2
10706,male,33.0,2
10707,female,30.0,2
10708,male,35.0,3
10709,male,32.0,2
10710,male,51.0,4
10711,male,28.0,2
10712,male,26.0,2
10713,male,34.0,2
10714,female,37.0,3
10715,female,23.0,1
10716,male,33.0,2
10717,male,27.0,2
10718,female,28.0,2
10719,female,34.0,2
10720,female,58.0,5
10721,male,36.0,3
10722,male,44.0,3
10723,male,29.0,2
10724,male,33.0,2
10725,female,56.0,5
10726,female,45.0,4
10727,male,29.0,2
10728,male,26.0,2
10729,female,37.0,3
10730,male,24.0,1
10731,male,24.0,1
10732,female,28.0,2
10733,female,75.0,6
10734,male,56.0,5
10735,female,36.0,3
10736,male,40.0,3
10737,male,38.0,3
10738,male,26.0,2
10739,female,26.0,2
10740,male,32.0,2
10741,female,47.0,4
10742,female,28.0,2
10743,female,53.0,4
10744,male,48.0,4
10745,female,31.0,2
10746,female,30.0,2
10747,female,41.0,3
10748,male,32.0,2
10749,male,41.0,3
10750,female,36.0,3
10751,female,31.0,2
10752,female,35.0,3
10753,male,31.0,2
10754,male,41.0,3
10755,female,26.0,2
10756,female,21.0,1
10757,male,30.0,2
10758,female,28.0,2
10759,male,46.0,4
10760,female,29.0,2
10761,male,39.0,3
10762,male,58.0,5
10763,male,25.0,2
10764,male,29.0,2
10765,male,33.0,2
10766,female,49.0,4
10767,male,25.0,2
10768,male,38.0,3
10769,male,25.0,2
10770,female,48.0,4
10771,female,31.0,2
10772,male,51.0,4
10773,female,26.0,2
10774,male,34.0,2
10775,male,56.0,5
10776,female,47.0,4
10777,male,30.0,2
10778,male,26.0,2
10779,male,38.0,3
10780,female,25.0,2
10781,female,48.0,4
10782,female,22.0,1
10783,male,37.0,3
10784,female,29.0,2
10785,female,28.0,2
10786,male,37.0,3
10787,female,34.0,2
10788,male,25.0,2
10789,male,27.0,2
10790,male,31.0,2
10791,male,22.0,1
10792,male,32.0,2
10793,male,75.0,6
10794,male,25.0,2
10795,male,22.0,1
10796,male,30.0,2
10797,male,41.0,3
10798,male,57.0,5
10799,female,27.0,2
10800,male,44.0,3
10801,female,24.0,1
10802,female,10.0,0
10803,male,28.0,2
10804,male,28.0,2
