user_count,education,education_id
22360,Bachelor or Higher,0
22361,None,5
22362,Bachelor or Higher,0
22363,Bachelor or Higher,0
22364,Bachelor or Higher,0
22365,Bachelor or Higher,0
22366,Bachelor or Higher,0
22367,Bachelor or Higher,0
22368,None,5
22369,Bachelor or Higher,0
22370,Bachelor or Higher,0
22371,None,5
22372,Bachelor or Higher,0
22373,Bachelor or Higher,0
22374,Bachelor or Higher,0
22375,Bachelor or Higher,0
22376,Bachelor or Higher,0
22377,None,5
22378,None,5
22379,Bachelor or Higher,0
22380,Bachelor or Higher,0
22381,Bachelor or Higher,0
22382,None,5
22383,Bachelor or Higher,0
22384,None,5
22385,Bachelor or Higher,0
22386,Bachelor or Higher,0
22387,Bachelor or Higher,0
22388,Bachelor or Higher,0
22389,None,5
22390,None,5
22391,Bachelor or Higher,0
22392,Bachelor or Higher,0
22393,Bachelor or Higher,0
22394,Bachelor or Higher,0
22395,Bachelor or Higher,0
22396,None,5
22397,None,5
22398,Bachelor or Higher,0
22399,None,5
22400,None,5
22401,Bachelor or Higher,0
22402,Bachelor or Higher,0
22403,Bachelor or Higher,0
22404,None,5
22405,Bachelor or Higher,0
22406,None,5
22407,None,5
22408,Bachelor or Higher,0
22409,Bachelor or Higher,0
22410,None,5
22411,Bachelor or Higher,0
22412,Bachelor or Higher,0
22413,None,5
22414,Bachelor or Higher,0
22415,Bachelor or Higher,0
22416,None,5
22417,Bachelor or Higher,0
22418,Bachelor or Higher,0
22419,Bachelor or Higher,0
22420,Bachelor or Higher,0
22421,None,5
22422,Bachelor or Higher,0
22423,None,5
22424,None,5
22425,None,5
22426,Bachelor or Higher,0
22427,Bachelor or Higher,0
22428,Bachelor or Higher,0
22429,Bachelor or Higher,0
22430,Bachelor or Higher,0
22431,Bachelor or Higher,0
22432,Bachelor or Higher,0
22433,None,5
22434,Bachelor or Higher,0
22435,Bachelor or Higher,0
22436,None,5
22437,Bachelor or Higher,0
22438,Bachelor or Higher,0
22439,Bachelor or Higher,0
22440,Bachelor or Higher,0
22441,None,5
22442,Bachelor or Higher,0
22443,Bachelor or Higher,0
22444,Bachelor or Higher,0
22445,Bachelor or Higher,0
22446,None,5
22447,Bachelor or Higher,0
22448,Bachelor or Higher,0
22449,Bachelor or Higher,0
22450,Bachelor or Higher,0
22451,None,5
22452,Bachelor or Higher,0
22453,Bachelor or Higher,0
22454,Bachelor or Higher,0
22455,Bachelor or Higher,0
22456,Bachelor or Higher,0
22457,Bachelor or Higher,0
22458,None,5
22459,Bachelor or Higher,0
22460,Bachelor or Higher,0
22461,Bachelor or Higher,0
22462,Bachelor or Higher,0
22463,Bachelor or Higher,0
22464,Bachelor or Higher,0
22465,Bachelor or Higher,0
22466,Bachelor or Higher,0
22467,None,5
22468,None,5
22469,Bachelor or Higher,0
22470,Bachelor or Higher,0
22471,Bachelor or Higher,0
22472,Bachelor or Higher,0
22473,None,5
22474,None,5
22475,Bachelor or Higher,0
22476,Bachelor or Higher,0
22477,Bachelor or Higher,0
22478,None,5
22479,Bachelor or Higher,0
22480,Bachelor or Higher,0
22481,Bachelor or Higher,0
22482,Bachelor or Higher,0
22483,Bachelor or Higher,0
22484,Bachelor or Higher,0
22485,None,5
22486,None,5
22487,Bachelor or Higher,0
22488,Bachelor or Higher,0
22489,Bachelor or Higher,0
22490,Bachelor or Higher,0
22491,None,5
22492,Bachelor or Higher,0
22493,None,5
22494,None,5
22495,Bachelor or Higher,0
22496,None,5
22497,Bachelor or Higher,0
22498,Bachelor or Higher,0
22499,Bachelor or Higher,0
22500,Bachelor or Higher,0
22501,None,5
22502,Bachelor or Higher,0
22503,None,5
22504,Bachelor or Higher,0
22505,None,5
22506,Bachelor or Higher,0
22507,Bachelor or Higher,0
22508,None,5
22509,Bachelor or Higher,0
22510,Bachelor or Higher,0
22511,Bachelor or Higher,0
22512,Bachelor or Higher,0
22513,None,5
22514,Bachelor or Higher,0
22515,Bachelor or Higher,0
22516,Bachelor or Higher,0
22517,Bachelor or Higher,0
22518,Bachelor or Higher,0
22519,None,5
22520,None,5
22521,Bachelor or Higher,0
22522,None,5
22523,Bachelor or Higher,0
22524,Bachelor or Higher,0
22525,Bachelor or Higher,0
22526,Bachelor or Higher,0
22527,None,5
22528,Bachelor or Higher,0
22529,None,5
22530,Bachelor or Higher,0
22531,None,5
22532,Bachelor or Higher,0
22533,Bachelor or Higher,0
22534,Bachelor or Higher,0
22535,None,5
22536,Bachelor or Higher,0
22537,Bachelor or Higher,0
22538,Bachelor or Higher,0
22539,Bachelor or Higher,0
22540,Bachelor or Higher,0
22541,Bachelor or Higher,0
22542,None,5
22543,Bachelor or Higher,0
22544,Bachelor or Higher,0
22545,Bachelor or Higher,0
22546,None,5
22547,None,5
22548,Bachelor or Higher,0
22549,Bachelor or Higher,0
22550,Bachelor or Higher,0
22551,Bachelor or Higher,0
22552,Bachelor or Higher,0
22553,Bachelor or Higher,0
22554,Bachelor or Higher,0
22555,Bachelor or Higher,0
22556,Bachelor or Higher,0
22557,Bachelor or Higher,0
22558,None,5
22559,Bachelor or Higher,0
22560,Bachelor or Higher,0
22561,Bachelor or Higher,0
22562,None,5
22563,Bachelor or Higher,0
22564,Bachelor or Higher,0
22565,None,5
22566,None,5
22567,None,5
22568,Bachelor or Higher,0
22569,Bachelor or Higher,0
22570,None,5
22571,Bachelor or Higher,0
22572,Bachelor or Higher,0
22573,None,5
22574,Bachelor or Higher,0
22575,None,5
22576,Bachelor or Higher,0
22577,Bachelor or Higher,0
22578,Bachelor or Higher,0
22579,None,5
22580,Bachelor or Higher,0
22581,Bachelor or Higher,0
22582,Bachelor or Higher,0
22583,None,5
22584,None,5
22585,None,5
22586,Bachelor or Higher,0
22587,Bachelor or Higher,0
22588,None,5
22589,None,5
22590,Bachelor or Higher,0
22591,Bachelor or Higher,0
22592,Bachelor or Higher,0
22593,None,5
22594,None,5
22595,None,5
22596,None,5
22597,None,5
22598,Bachelor or Higher,0
22599,Bachelor or Higher,0
22600,Bachelor or Higher,0
22601,Bachelor or Higher,0
22602,None,5
22603,Bachelor or Higher,0
22604,None,5
22605,Bachelor or Higher,0
22606,None,5
22607,None,5
22608,Bachelor or Higher,0
22609,Bachelor or Higher,0
22610,Bachelor or Higher,0
22611,Bachelor or Higher,0
22612,Bachelor or Higher,0
22613,None,5
22614,None,5
22615,Bachelor or Higher,0
22616,None,5
22617,Bachelor or Higher,0
22618,Bachelor or Higher,0
22619,Bachelor or Higher,0
22620,Bachelor or Higher,0
22621,Bachelor or Higher,0
22622,Bachelor or Higher,0
22623,None,5
22624,Bachelor or Higher,0
22625,Bachelor or Higher,0
22626,Bachelor or Higher,0
22627,Bachelor or Higher,0
22628,Bachelor or Higher,0
22629,Bachelor or Higher,0
22630,None,5
22631,None,5
22632,None,5
22633,Bachelor or Higher,0
22634,Bachelor or Higher,0
22635,Bachelor or Higher,0
22636,Bachelor or Higher,0
22637,Bachelor or Higher,0
22638,Bachelor or Higher,0
22639,Bachelor or Higher,0
22640,None,5
22641,Bachelor or Higher,0
22642,Bachelor or Higher,0
22643,Bachelor or Higher,0
22644,None,5
22645,Bachelor or Higher,0
22646,Bachelor or Higher,0
22647,Bachelor or Higher,0
22648,Bachelor or Higher,0
22649,None,5
22650,Bachelor or Higher,0
22651,None,5
22652,Bachelor or Higher,0
22653,Bachelor or Higher,0
22654,Bachelor or Higher,0
22655,Bachelor or Higher,0
22656,Bachelor or Higher,0
22657,Bachelor or Higher,0
22658,None,5
22659,Bachelor or Higher,0
22660,Bachelor or Higher,0
22661,Bachelor or Higher,0
22662,Bachelor or Higher,0
22663,None,5
22664,Bachelor or Higher,0
22665,Bachelor or Higher,0
22666,Bachelor or Higher,0
22667,Bachelor or Higher,0
22668,None,5
22669,None,5
22670,Bachelor or Higher,0
22671,Bachelor or Higher,0
22672,Bachelor or Higher,0
22673,None,5
22674,None,5
22675,Bachelor or Higher,0
22676,Bachelor or Higher,0
22677,Bachelor or Higher,0
22678,Bachelor or Higher,0
22679,Bachelor or Higher,0
22680,Bachelor or Higher,0
22681,Bachelor or Higher,0
22682,None,5
22683,None,5
22684,Bachelor or Higher,0
22685,Bachelor or Higher,0
22686,Bachelor or Higher,0
22687,Bachelor or Higher,0
22688,Bachelor or Higher,0
22689,Bachelor or Higher,0
22690,None,5
22691,Bachelor or Higher,0
22692,None,5
22693,Bachelor or Higher,0
22694,Bachelor or Higher,0
22695,Bachelor or Higher,0
22696,Bachelor or Higher,0
22697,Bachelor or Higher,0
22698,Bachelor or Higher,0
22699,None,5
22700,None,5
22701,Bachelor or Higher,0
22702,Bachelor or Higher,0
22703,Bachelor or Higher,0
22704,Bachelor or Higher,0
22705,Bachelor or Higher,0
22706,Bachelor or Higher,0
22707,None,5
22708,Bachelor or Higher,0
22709,Bachelor or Higher,0
22710,None,5
22711,Bachelor or Higher,0
22712,Bachelor or Higher,0
22713,Bachelor or Higher,0
22714,Bachelor or Higher,0
22715,None,5
22716,Bachelor or Higher,0
22717,Bachelor or Higher,0
22718,None,5
22719,Bachelor or Higher,0
22720,None,5
22721,Bachelor or Higher,0
22722,Bachelor or Higher,0
22723,Bachelor or Higher,0
22724,None,5
22725,Bachelor or Higher,0
22726,Bachelor or Higher,0
22727,Bachelor or Higher,0
22728,Bachelor or Higher,0
22729,Bachelor or Higher,0
22730,Bachelor or Higher,0
22731,Bachelor or Higher,0
22732,Bachelor or Higher,0
22733,Bachelor or Higher,0
22734,Bachelor or Higher,0
22735,None,5
22736,Bachelor or Higher,0
22737,Bachelor or Higher,0
22738,None,5
22739,Bachelor or Higher,0
22740,Bachelor or Higher,0
22741,None,5
22742,Bachelor or Higher,0
22743,Bachelor or Higher,0
22744,Bachelor or Higher,0
22745,None,5
22746,None,5
22747,Bachelor or Higher,0
22748,Bachelor or Higher,0
22749,Bachelor or Higher,0
22750,Bachelor or Higher,0
22751,Bachelor or Higher,0
22752,Bachelor or Higher,0
22753,Bachelor or Higher,0
22754,None,5
22755,Bachelor or Higher,0
22756,None,5
22757,None,5
22758,Bachelor or Higher,0
22759,Bachelor or Higher,0
22760,Bachelor or Higher,0
22761,Bachelor or Higher,0
22762,Bachelor or Higher,0
22763,Bachelor or Higher,0
22764,None,5
22765,None,5
22766,Bachelor or Higher,0
22767,None,5
22768,None,5
22769,Bachelor or Higher,0
22770,None,5
22771,Bachelor or Higher,0
22772,Bachelor or Higher,0
22773,None,5
22774,Bachelor or Higher,0
22775,None,5
22776,Bachelor or Higher,0
22777,None,5
22778,Bachelor or Higher,0
22779,None,5
22780,Bachelor or Higher,0
22781,Bachelor or Higher,0
22782,Bachelor or Higher,0
22783,Bachelor or Higher,0
22784,Bachelor or Higher,0
22785,None,5
22786,Bachelor or Higher,0
22787,Bachelor or Higher,0
22788,Bachelor or Higher,0
22789,Bachelor or Higher,0
22790,Bachelor or Higher,0
22791,Bachelor or Higher,0
22792,None,5
22793,Bachelor or Higher,0
22794,Bachelor or Higher,0
22795,None,5
22796,Bachelor or Higher,0
22797,None,5
22798,Bachelor or Higher,0
22799,None,5
22800,Bachelor or Higher,0
22801,None,5
22802,Bachelor or Higher,0
22803,Bachelor or Higher,0
22804,None,5
22805,Bachelor or Higher,0
22806,Bachelor or Higher,0
22807,None,5
22808,None,5
22809,Bachelor or Higher,0
22810,Bachelor or Higher,0
22811,None,5
22812,None,5
22813,Bachelor or Higher,0
22814,Bachelor or Higher,0
22815,Bachelor or Higher,0
22816,Bachelor or Higher,0
22817,Bachelor or Higher,0
22818,Bachelor or Higher,0
22819,None,5
22820,Bachelor or Higher,0
22821,Bachelor or Higher,0
22822,Bachelor or Higher,0
22823,Bachelor or Higher,0
22824,Bachelor or Higher,0
22825,Bachelor or Higher,0
22826,None,5
22827,Bachelor or Higher,0
22828,Bachelor or Higher,0
22829,Bachelor or Higher,0
22830,None,5
22831,Bachelor or Higher,0
22832,None,5
22833,Bachelor or Higher,0
22834,Bachelor or Higher,0
22835,Bachelor or Higher,0
22836,Bachelor or Higher,0
22837,Bachelor or Higher,0
22838,Bachelor or Higher,0
22839,None,5
22840,Bachelor or Higher,0
22841,Bachelor or Higher,0
22842,Bachelor or Higher,0
22843,Bachelor or Higher,0
22844,Bachelor or Higher,0
22845,Bachelor or Higher,0
22846,Bachelor or Higher,0
22847,None,5
22848,Bachelor or Higher,0
22849,Bachelor or Higher,0
22850,None,5
22851,Bachelor or Higher,0
22852,Bachelor or Higher,0
22853,None,5
22854,None,5
22855,Bachelor or Higher,0
22856,Bachelor or Higher,0
22857,None,5
22858,Bachelor or Higher,0
22859,Bachelor or Higher,0
22860,Bachelor or Higher,0
22861,Bachelor or Higher,0
22862,Bachelor or Higher,0
22863,Bachelor or Higher,0
22864,None,5
22865,Bachelor or Higher,0
22866,Bachelor or Higher,0
22867,Bachelor or Higher,0
22868,None,5
22869,Bachelor or Higher,0
22870,None,5
22871,Bachelor or Higher,0
22872,None,5
22873,None,5
22874,Bachelor or Higher,0
22875,Bachelor or Higher,0
22876,Bachelor or Higher,0
22877,Bachelor or Higher,0
22878,Bachelor or Higher,0
22879,Bachelor or Higher,0
22880,Bachelor or Higher,0
22881,None,5
22882,Bachelor or Higher,0
22883,Bachelor or Higher,0
22884,Bachelor or Higher,0
22885,Bachelor or Higher,0
22886,None,5
22887,Bachelor or Higher,0
22888,Bachelor or Higher,0
22889,Bachelor or Higher,0
22890,Bachelor or Higher,0
22891,Bachelor or Higher,0
22892,Bachelor or Higher,0
22893,Bachelor or Higher,0
22894,None,5
22895,None,5
22896,Bachelor or Higher,0
22897,Bachelor or Higher,0
22898,Bachelor or Higher,0
22899,None,5
22900,None,5
22901,Bachelor or Higher,0
22902,Bachelor or Higher,0
22903,Bachelor or Higher,0
22904,Bachelor or Higher,0
22905,Bachelor or Higher,0
22906,None,5
22907,Bachelor or Higher,0
22908,Bachelor or Higher,0
22909,Bachelor or Higher,0
22910,Bachelor or Higher,0
22911,Bachelor or Higher,0
22912,Bachelor or Higher,0
22913,Bachelor or Higher,0
22914,Bachelor or Higher,0
22915,Bachelor or Higher,0
22916,Bachelor or Higher,0
22917,None,5
22918,Bachelor or Higher,0
22919,Bachelor or Higher,0
22920,Bachelor or Higher,0
22921,Bachelor or Higher,0
22922,None,5
22923,Bachelor or Higher,0
22924,None,5
22925,None,5
22926,Bachelor or Higher,0
22927,Bachelor or Higher,0
22928,Bachelor or Higher,0
22929,Bachelor or Higher,0
22930,None,5
22931,Bachelor or Higher,0
22932,Bachelor or Higher,0
22933,Bachelor or Higher,0
22934,Bachelor or Higher,0
22935,None,5
22936,Bachelor or Higher,0
22937,Bachelor or Higher,0
22938,None,5
22939,None,5
22940,None,5
22941,None,5
22942,Bachelor or Higher,0
22943,Bachelor or Higher,0
22944,None,5
22945,Bachelor or Higher,0
22946,None,5
22947,Bachelor or Higher,0
22948,Bachelor or Higher,0
22949,Bachelor or Higher,0
22950,Bachelor or Higher,0
22951,Bachelor or Higher,0
22952,Bachelor or Higher,0
22953,Bachelor or Higher,0
22954,Bachelor or Higher,0
22955,Bachelor or Higher,0
22956,Bachelor or Higher,0
22957,Bachelor or Higher,0
22958,None,5
22959,Bachelor or Higher,0
22960,None,5
22961,Bachelor or Higher,0
22962,None,5
22963,None,5
22964,Bachelor or Higher,0
22965,Bachelor or Higher,0
22966,Bachelor or Higher,0
22967,Bachelor or Higher,0
22968,None,5
22969,None,5
22970,None,5
22971,None,5
22972,Bachelor or Higher,0
22973,Bachelor or Higher,0
22974,Bachelor or Higher,0
22975,Bachelor or Higher,0
22976,Bachelor or Higher,0
22977,Bachelor or Higher,0
22978,Bachelor or Higher,0
22979,Bachelor or Higher,0
22980,None,5
22981,Bachelor or Higher,0
22982,None,5
22983,Bachelor or Higher,0
22984,Bachelor or Higher,0
22985,Bachelor or Higher,0
22986,None,5
22987,Bachelor or Higher,0
22988,None,5
22989,None,5
22990,Bachelor or Higher,0
22991,Bachelor or Higher,0
22992,Bachelor or Higher,0
22993,Bachelor or Higher,0
22994,None,5
22995,Bachelor or Higher,0
22996,None,5
22997,Bachelor or Higher,0
22998,Bachelor or Higher,0
22999,Bachelor or Higher,0
23000,Bachelor or Higher,0
23001,Bachelor or Higher,0
23002,Bachelor or Higher,0
23003,Bachelor or Higher,0
23004,None,5
23005,Bachelor or Higher,0
23006,Bachelor or Higher,0
23007,Bachelor or Higher,0
23008,Bachelor or Higher,0
23009,Bachelor or Higher,0
23010,Bachelor or Higher,0
23011,None,5
23012,Bachelor or Higher,0
23013,None,5
23014,Bachelor or Higher,0
23015,None,5
23016,None,5
23017,Bachelor or Higher,0
23018,None,5
23019,None,5
23020,Bachelor or Higher,0
23021,Bachelor or Higher,0
23022,Bachelor or Higher,0
23023,Bachelor or Higher,0
23024,Bachelor or Higher,0
23025,None,5
23026,Bachelor or Higher,0
23027,Bachelor or Higher,0
23028,None,5
23029,None,5
23030,Bachelor or Higher,0
23031,Bachelor or Higher,0
23032,Bachelor or Higher,0
23033,Bachelor or Higher,0
23034,None,5
23035,None,5
23036,Bachelor or Higher,0
23037,Bachelor or Higher,0
23038,Bachelor or Higher,0
23039,Bachelor or Higher,0
23040,Bachelor or Higher,0
23041,Bachelor or Higher,0
23042,Bachelor or Higher,0
23043,Bachelor or Higher,0
23044,Bachelor or Higher,0
23045,Bachelor or Higher,0
23046,None,5
23047,Bachelor or Higher,0
23048,Bachelor or Higher,0
23049,Bachelor or Higher,0
23050,None,5
23051,Bachelor or Higher,0
23052,Bachelor or Higher,0
23053,Bachelor or Higher,0
23054,Bachelor or Higher,0
23055,None,5
23056,Bachelor or Higher,0
23057,Bachelor or Higher,0
23058,Bachelor or Higher,0
23059,Bachelor or Higher,0
23060,Bachelor or Higher,0
23061,Bachelor or Higher,0
23062,Bachelor or Higher,0
23063,None,5
23064,None,5
23065,Bachelor or Higher,0
23066,None,5
23067,Bachelor or Higher,0
23068,Bachelor or Higher,0
23069,Bachelor or Higher,0
23070,Bachelor or Higher,0
23071,Bachelor or Higher,0
23072,Bachelor or Higher,0
23073,None,5
23074,None,5
23075,Bachelor or Higher,0
23076,Bachelor or Higher,0
23077,None,5
23078,Bachelor or Higher,0
23079,Bachelor or Higher,0
23080,Bachelor or Higher,0
23081,None,5
23082,Bachelor or Higher,0
23083,Bachelor or Higher,0
23084,Bachelor or Higher,0
23085,Bachelor or Higher,0
23086,Bachelor or Higher,0
23087,Bachelor or Higher,0
23088,None,5
23089,None,5
23090,Bachelor or Higher,0
23091,Bachelor or Higher,0
23092,None,5
23093,Bachelor or Higher,0
23094,None,5
23095,None,5
23096,Bachelor or Higher,0
23097,None,5
23098,Bachelor or Higher,0
23099,Bachelor or Higher,0
23100,Bachelor or Higher,0
23101,Bachelor or Higher,0
23102,Bachelor or Higher,0
23103,Bachelor or Higher,0
23104,Bachelor or Higher,0
23105,Bachelor or Higher,0
23106,Bachelor or Higher,0
23107,Bachelor or Higher,0
23108,None,5
23109,Bachelor or Higher,0
23110,Bachelor or Higher,0
23111,Bachelor or Higher,0
23112,Bachelor or Higher,0
23113,Bachelor or Higher,0
23114,Bachelor or Higher,0
23115,Bachelor or Higher,0
23116,Bachelor or Higher,0
23117,None,5
23118,Bachelor or Higher,0
23119,Bachelor or Higher,0
23120,Bachelor or Higher,0
23121,None,5
23122,Bachelor or Higher,0
23123,Bachelor or Higher,0
23124,Bachelor or Higher,0
23125,None,5
23126,Bachelor or Higher,0
23127,Bachelor or Higher,0
23128,None,5
23129,Bachelor or Higher,0
23130,None,5
23131,None,5
23132,Bachelor or Higher,0
23133,Bachelor or Higher,0
23134,Bachelor or Higher,0
23135,Bachelor or Higher,0
23136,Bachelor or Higher,0
23137,Bachelor or Higher,0
23138,Bachelor or Higher,0
23139,None,5
23140,Bachelor or Higher,0
23141,None,5
23142,Bachelor or Higher,0
23143,Bachelor or Higher,0
23144,Bachelor or Higher,0
23145,Bachelor or Higher,0
23146,None,5
23147,Bachelor or Higher,0
23148,None,5
23149,None,5
23150,Bachelor or Higher,0
23151,Bachelor or Higher,0
23152,None,5
23153,Bachelor or Higher,0
23154,Bachelor or Higher,0
23155,Bachelor or Higher,0
23156,Bachelor or Higher,0
23157,Bachelor or Higher,0
23158,None,5
23159,None,5
23160,None,5
23161,Bachelor or Higher,0
23162,Bachelor or Higher,0
23163,None,5
23164,Bachelor or Higher,0
23165,Bachelor or Higher,0
23166,Bachelor or Higher,0
23167,Bachelor or Higher,0
23168,Bachelor or Higher,0
23169,Bachelor or Higher,0
23170,None,5
23171,Bachelor or Higher,0
23172,Bachelor or Higher,0
23173,Bachelor or Higher,0
23174,Bachelor or Higher,0
23175,None,5
23176,Bachelor or Higher,0
23177,Bachelor or Higher,0
23178,Bachelor or Higher,0
23179,Bachelor or Higher,0
23180,None,5
23181,None,5
23182,Bachelor or Higher,0
23183,Bachelor or Higher,0
23184,Bachelor or Higher,0
23185,Bachelor or Higher,0
23186,Bachelor or Higher,0
23187,Bachelor or Higher,0
23188,None,5
23189,Bachelor or Higher,0
23190,Bachelor or Higher,0
23191,None,5
23192,Bachelor or Higher,0
23193,Bachelor or Higher,0
23194,Bachelor or Higher,0
23195,Bachelor or Higher,0
23196,Bachelor or Higher,0
23197,Bachelor or Higher,0
23198,None,5
23199,None,5
23200,Bachelor or Higher,0
23201,None,5
23202,Bachelor or Higher,0
23203,None,5
23204,Bachelor or Higher,0
23205,Bachelor or Higher,0
23206,Bachelor or Higher,0
23207,None,5
23208,Bachelor or Higher,0
23209,None,5
23210,Bachelor or Higher,0
23211,None,5
23212,None,5
23213,Bachelor or Higher,0
23214,None,5
23215,Bachelor or Higher,0
23216,Bachelor or Higher,0
23217,Bachelor or Higher,0
23218,Bachelor or Higher,0
23219,None,5
23220,Bachelor or Higher,0
23221,None,5
23222,Bachelor or Higher,0
23223,None,5
23224,Bachelor or Higher,0
23225,Bachelor or Higher,0
23226,None,5
23227,Bachelor or Higher,0
23228,Bachelor or Higher,0
23229,Bachelor or Higher,0
23230,Bachelor or Higher,0
23231,None,5
23232,Bachelor or Higher,0
23233,Bachelor or Higher,0
23234,Bachelor or Higher,0
23235,Bachelor or Higher,0
23236,Bachelor or Higher,0
23237,Bachelor or Higher,0
23238,Bachelor or Higher,0
23239,Bachelor or Higher,0
23240,Bachelor or Higher,0
23241,Bachelor or Higher,0
23242,Bachelor or Higher,0
23243,Bachelor or Higher,0
23244,Bachelor or Higher,0
23245,Bachelor or Higher,0
23246,Bachelor or Higher,0
23247,Bachelor or Higher,0
23248,Bachelor or Higher,0
23249,Bachelor or Higher,0
23250,Bachelor or Higher,0
23251,Bachelor or Higher,0
23252,Bachelor or Higher,0
23253,None,5
23254,Bachelor or Higher,0
23255,None,5
23256,Bachelor or Higher,0
23257,None,5
23258,Bachelor or Higher,0
23259,Bachelor or Higher,0
23260,Bachelor or Higher,0
23261,None,5
23262,Bachelor or Higher,0
23263,None,5
23264,Bachelor or Higher,0
23265,Bachelor or Higher,0
23266,Bachelor or Higher,0
23267,Bachelor or Higher,0
23268,Bachelor or Higher,0
23269,None,5
23270,None,5
23271,Bachelor or Higher,0
23272,Bachelor or Higher,0
23273,None,5
23274,Bachelor or Higher,0
23275,Bachelor or Higher,0
23276,Bachelor or Higher,0
23277,Bachelor or Higher,0
23278,None,5
23279,Bachelor or Higher,0
23280,Bachelor or Higher,0
23281,None,5
23282,Bachelor or Higher,0
23283,Bachelor or Higher,0
23284,Bachelor or Higher,0
23285,Bachelor or Higher,0
23286,Bachelor or Higher,0
23287,Bachelor or Higher,0
23288,Bachelor or Higher,0
23289,Bachelor or Higher,0
23290,Bachelor or Higher,0
23291,Bachelor or Higher,0
23292,Bachelor or Higher,0
23293,Bachelor or Higher,0
23294,Bachelor or Higher,0
23295,Bachelor or Higher,0
23296,Bachelor or Higher,0
23297,Bachelor or Higher,0
23298,None,5
23299,Bachelor or Higher,0
23300,None,5
23301,Bachelor or Higher,0
23302,Bachelor or Higher,0
23303,Bachelor or Higher,0
23304,Bachelor or Higher,0
23305,Bachelor or Higher,0
23306,Bachelor or Higher,0
23307,None,5
23308,Bachelor or Higher,0
23309,Bachelor or Higher,0
23310,Bachelor or Higher,0
23311,Bachelor or Higher,0
23312,Bachelor or Higher,0
23313,None,5
23314,Bachelor or Higher,0
23315,None,5
23316,Bachelor or Higher,0
23317,Bachelor or Higher,0
23318,Bachelor or Higher,0
23319,Bachelor or Higher,0
23320,None,5
23321,Bachelor or Higher,0
23322,Bachelor or Higher,0
23323,None,5
23324,Bachelor or Higher,0
23325,None,5
23326,Bachelor or Higher,0
23327,None,5
23328,Bachelor or Higher,0
23329,Bachelor or Higher,0
23330,Bachelor or Higher,0
23331,Bachelor or Higher,0
23332,Bachelor or Higher,0
23333,Bachelor or Higher,0
23334,Bachelor or Higher,0
23335,None,5
23336,Bachelor or Higher,0
23337,None,5
23338,Bachelor or Higher,0
23339,None,5
23340,Bachelor or Higher,0
23341,Bachelor or Higher,0
23342,Bachelor or Higher,0
23343,Bachelor or Higher,0
23344,Bachelor or Higher,0
23345,None,5
23346,Bachelor or Higher,0
23347,Bachelor or Higher,0
23348,Bachelor or Higher,0
23349,None,5
23350,None,5
23351,None,5
23352,None,5
23353,Bachelor or Higher,0
23354,Bachelor or Higher,0
23355,Bachelor or Higher,0
23356,None,5
23357,Bachelor or Higher,0
23358,Bachelor or Higher,0
23359,None,5
23360,None,5
23361,None,5
23362,Bachelor or Higher,0
23363,None,5
23364,Bachelor or Higher,0
23365,None,5
23366,Bachelor or Higher,0
23367,None,5
23368,Bachelor or Higher,0
23369,None,5
23370,None,5
23371,Bachelor or Higher,0
23372,Bachelor or Higher,0
23373,None,5
23374,Bachelor or Higher,0
23375,Bachelor or Higher,0
23376,Bachelor or Higher,0
23377,Bachelor or Higher,0
23378,Bachelor or Higher,0
23379,Bachelor or Higher,0
23380,Bachelor or Higher,0
23381,Bachelor or Higher,0
23382,None,5
23383,Bachelor or Higher,0
23384,Bachelor or Higher,0
23385,Bachelor or Higher,0
23386,Bachelor or Higher,0
23387,None,5
23388,Bachelor or Higher,0
23389,Bachelor or Higher,0
23390,Bachelor or Higher,0
23391,Bachelor or Higher,0
23392,Bachelor or Higher,0
23393,Bachelor or Higher,0
23394,Bachelor or Higher,0
23395,Bachelor or Higher,0
23396,Bachelor or Higher,0
23397,Bachelor or Higher,0
23398,Bachelor or Higher,0
23399,Bachelor or Higher,0
23400,Bachelor or Higher,0
23401,None,5
23402,Bachelor or Higher,0
23403,None,5
23404,Bachelor or Higher,0
23405,None,5
23406,Bachelor or Higher,0
23407,Bachelor or Higher,0
23408,Bachelor or Higher,0
23409,Bachelor or Higher,0
23410,None,5
23411,Bachelor or Higher,0
23412,None,5
23413,Bachelor or Higher,0
23414,Bachelor or Higher,0
23415,Bachelor or Higher,0
23416,Bachelor or Higher,0
23417,Bachelor or Higher,0
23418,Bachelor or Higher,0
23419,None,5
23420,Bachelor or Higher,0
23421,Bachelor or Higher,0
23422,Bachelor or Higher,0
23423,Bachelor or Higher,0
23424,Bachelor or Higher,0
23425,Bachelor or Higher,0
23426,Bachelor or Higher,0
23427,Bachelor or Higher,0
23428,None,5
23429,Bachelor or Higher,0
23430,None,5
23431,Bachelor or Higher,0
23432,None,5
23433,Bachelor or Higher,0
23434,Bachelor or Higher,0
23435,None,5
23436,Bachelor or Higher,0
23437,Bachelor or Higher,0
23438,Bachelor or Higher,0
23439,Bachelor or Higher,0
23440,Bachelor or Higher,0
23441,Bachelor or Higher,0
23442,Bachelor or Higher,0
23443,None,5
23444,Bachelor or Higher,0
23445,None,5
23446,Bachelor or Higher,0
23447,Bachelor or Higher,0
23448,Bachelor or Higher,0
23449,None,5
23450,Bachelor or Higher,0
23451,Bachelor or Higher,0
23452,Bachelor or Higher,0
